value,colorIndex,geom
-10.0,6,POLYGON ((-80.35088154720303 25.47819213407442, -80.34833645048099 25.479195023191455, -80.3442996833807 25.47095616648613, -80.34700369780616 25.469890668473543, -80.35088154720303 25.47819213407442))
-10.0,6,POLYGON ((-80.36460188023965 25.502313670324902, -80.3625183072021 25.50309584030797, -80.35863885179681 25.494794719841938, -80.36088257087246 25.493952440075915, -80.36460188023965 25.502313670324902))
-10.0,6,POLYGON ((-80.40587145884889 25.594164869821775, -80.40554843776401 25.59428020131609, -80.40182343411034 25.58592013518132, -80.4023079371638 25.585747149805268, -80.40587145884889 25.594164869821775))
-10.0,6,POLYGON ((-80.36670015587224 25.501564579962878, -80.36460188023965 25.502313670324902, -80.36088257087246 25.493952440075915, -80.3631421191078 25.493145782485165, -80.36670015587224 25.501564579962878))
-10.0,6,POLYGON ((-80.37220866140716 25.509322510308404, -80.370258690768 25.509983278688452, -80.36670015587224 25.501564579962878, -80.36881249641367 25.500848796794564, -80.37220866140716 25.509322510308404))
-10.0,6,POLYGON ((-80.36541680992595 25.492374992081093, -80.3631421191078 25.493145782485165, -80.35958458037527 25.484726886095096, -80.36202160184733 25.483901096002768, -80.36541680992595 25.492374992081093))
-10.0,6,POLYGON ((-80.40004966437978 25.57689889832345, -80.39939521917115 25.57710895505783, -80.3959952226485 25.568635965193078, -80.39681322856616 25.56837341250657, -80.40004966437978 25.57689889832345))
-10.0,6,POLYGON ((-80.39357725180139 25.559847844094996, -80.39259570540582 25.5601628854506, -80.38919666734631 25.551689715665162, -80.3903417339917 25.551322192918516, -80.39357725180139 25.559847844094996))
-10.0,6,POLYGON ((-80.36652072687049 25.47303329071602, -80.36387426253641 25.473789559859085, -80.36080762453784 25.46521325439027, -80.36361931182947 25.464409774615838, -80.36652072687049 25.47303329071602))
-10.0,6,POLYGON ((-80.35781772934504 25.447162528807706, -80.35467565997536 25.448060410098318, -80.35161033323105 25.439483870926143, -80.35491756172837 25.438538798742, -80.35781772934504 25.447162528807706))
-10.0,6,POLYGON ((-80.38560146881355 25.524326284299296, -80.38393795576106 25.524772903343422, -80.38103404353082 25.51614981034031, -80.38286378786391 25.51565856400803, -80.38560146881355 25.524326284299296))
-10.0,6,POLYGON ((-80.36097653917399 25.44631448977334, -80.35781772934504 25.447162528807706, -80.35491756172837 25.438538798742, -80.35824240670763 25.43764618875608, -80.36097653917399 25.44631448977334))
-10.0,6,POLYGON ((-80.3821324429516 25.506486568745057, -80.38012650152193 25.50699077992507, -80.37738960970457 25.498322931867044, -80.3795625679858 25.49777674173879, -80.3821324429516 25.506486568745057))
-10.0,6,POLYGON ((-80.36928678896277 25.46293684952581, -80.36644598602281 25.463650896216297, -80.36371106558478 25.454982725532325, -80.36671877402267 25.454226729488628, -80.36928678896277 25.46293684952581))
-10.0,6,POLYGON ((-80.40097210969161 25.5672568108437, -80.40013199490636 25.56745374306281, -80.39755951258898 25.558744318424925, -80.39856758202049 25.558508016607124, -80.40097210969161 25.5672568108437))
-10.0,6,POLYGON ((-80.38895297014307 25.523512324621905, -80.38727330968766 25.523906048813462, -80.38470269015923 25.515196337707433, -80.3865501915016 25.51476327190848, -80.38895297014307 25.523512324621905))
-10.0,6,POLYGON ((-80.37214085825376 25.46226785126725, -80.36928678896277 25.46293684952581, -80.36671877402267 25.454226729488628, -80.36974052511582 25.453518428648394, -80.37214085825376 25.46226785126725))
-10.0,6,POLYGON ((-80.38840573038158 25.514359498217644, -80.3865501915016 25.51476327190848, -80.3841477624418 25.506014166925304, -80.3861718476028 25.505573717995937, -80.38840573038158 25.514359498217644))
-10.0,6,POLYGON ((-80.40472984278995 25.575722454656905, -80.40405205347089 25.57585865361891, -80.40181588429034 25.567073198569, -80.40266306194553 25.566902962108603, -80.40472984278995 25.575722454656905))
-10.0,6,POLYGON ((-80.39026874286486 25.51398513933878, -80.38840573038158 25.514359498217644, -80.3861718476028 25.505573717995937, -80.38820408340263 25.505165355777407, -80.39026874286486 25.51398513933878))
-10.0,6,POLYGON ((-80.38407567278847 25.487525661354635, -80.38170506101784 25.488002015657248, -80.3794721570712 25.479216093150438, -80.38201192150532 25.478705750096527, -80.38407567278847 25.487525661354635))
-10.0,6,POLYGON ((-80.4054101490616 25.57559699852525, -80.40472984278995 25.575722454656905, -80.40266306194553 25.566902962108603, -80.40351338486816 25.566746153262432, -80.4054101490616 25.57559699852525))
-10.0,6,POLYGON ((-80.39401492180198 25.513325112096886, -80.39213866276253 25.513640309035456, -80.39024385235271 25.50478920433997, -80.39229053469398 25.504445377966505, -80.39401492180198 25.513325112096886))
-10.0,6,POLYGON ((-80.4088477632802 25.584214131050324, -80.40833276687408 25.584283894896952, -80.40677748355063 25.57537846420001, -80.40746409562226 25.575285452516226, -80.4088477632802 25.584214131050324))
-10.0,6,POLYGON ((-80.39778417482675 25.5127839924131, -80.3958969497984 25.51303964430664, -80.39434350858379 25.504133981117832, -80.39640215028334 25.50385510840141, -80.39778417482675 25.5127839924131))
-10.0,6,POLYGON ((-80.40779791783129 25.520959503756515, -80.40606635009622 25.52105550086958, -80.40537355552947 25.512060961168054, -80.40727813804016 25.511955372087424, -80.40779791783129 25.520959503756515))
-10.0,6,POLYGON ((-80.40883790368657 25.50286892879935, -80.4067584360747 25.50295122497737, -80.40623881191745 25.49394706220885, -80.4084914001159 25.493857914554688, -80.40883790368657 25.50286892879935))
-10.0,6,POLYGON ((-80.41126526969286 25.52084975107189, -80.40953106661368 25.520890913541532, -80.40918445918194 25.511879928388936, -80.41109193970256 25.51183465299781, -80.41126526969286 25.52084975107189))
-10.0,6,POLYGON ((-80.41091863569622 25.50281954108964, -80.40883790368657 25.50286892879935, -80.4084914001159 25.493857914554688, -80.41074535766799 25.49380441512877, -80.41091863569622 25.50281954108964))
-10.0,6,POLYGON ((-80.41039887952253 25.47577412017521, -80.40779854870193 25.475835841227756, -80.40745220083535 25.46682478170958, -80.41022567939363 25.46675895074567, -80.41039887952253 25.47577412017521))
-10.0,6,POLYGON ((-80.41577556266711 25.538912841408315, -80.4143879923513 25.538879906592015, -80.41456137432704 25.529864835530415, -80.41612227400657 25.52990188447527, -80.41577556266711 25.538912841408315))
-10.0,6,POLYGON ((-80.41646893338633 25.520890913541535, -80.41473473030715 25.52084975107189, -80.41490806029744 25.51183465299781, -80.41681554081805 25.511879928388936, -80.41646893338633 25.520890913541535))
-10.0,6,POLYGON ((-80.42547192345911 25.394900176179554, -80.42131671546566 25.394735728297476, -80.42139142185941 25.392789411385586, -80.42559351294523 25.392789411385586, -80.42547192345911 25.394900176179554))
-10.0,6,POLYGON ((-80.42425952039069 25.494232183072036, -80.42201172276584 25.49407183101377, -80.42270420654083 25.485077240128376, -80.42512473191309 25.485249914327373, -80.42425952039069 25.494232183072036))
-10.0,6,POLYGON ((-80.42650389823788 25.494428069678175, -80.42425952039069 25.494232183072036, -80.42512473191309 25.485249914327373, -80.42754157554819 25.4854608537248, -80.42650389823788 25.494428069678175))
-10.0,6,POLYGON ((-80.41542416473082 25.593101710914723, -80.41507922789955 25.593066088184774, -80.41611860916373 25.584099094477693, -80.41663597634756 25.58415252465935, -80.41542416473082 25.593101710914723))
-10.0,6,POLYGON ((-80.41784760751868 25.575203316662073, -80.41715783535027 25.575132081635044, -80.41819690649376 25.566165049443004, -80.41905905828425 25.566254086710785, -80.41784760751868 25.575203316662073))
-10.0,6,POLYGON ((-80.41853590437773 25.575285452516226, -80.41784760751868 25.575203316662073, -80.41905905828425 25.566254086710785, -80.4199193664872 25.5663567490315, -80.41853590437773 25.575285452516226))
-10.0,6,POLYGON ((-80.43010305020161 25.51303964430664, -80.42821582517325 25.512783992413098, -80.42959784971667 25.503855108401407, -80.43165649141622 25.504133981117832, -80.43010305020161 25.51303964430664))
-10.0,6,POLYGON ((-80.44901201559807 25.4428303998755, -80.44577304920155 25.442286282824274, -80.44749540101846 25.43340627303377, -80.45090459676014 25.433978986592763, -80.44901201559807 25.4428303998755))
-10.0,6,POLYGON ((-80.41971145043831 25.584644062996386, -80.41920307304818 25.584541906426207, -80.42127015721006 25.575722454656905, -80.42194794652912 25.5758586536189, -80.41971145043831 25.584644062996386))
-10.0,6,POLYGON ((-80.43089066249362 25.54071655743261, -80.4295354613404 25.54044423780383, -80.4316010295723 25.53162458015352, -80.43312552473694 25.531930917740933, -80.43089066249362 25.54071655743261))
-10.0,6,POLYGON ((-80.45991842018815 25.42649954710898, -80.45636423398756 25.42578537340497, -80.45842586848005 25.416965157249827, -80.46214904264922 25.41771328578424, -80.45991842018815 25.42649954710898))
-10.0,6,POLYGON ((-80.43101259701254 25.55003483686873, -80.42983659569516 25.549759171058174, -80.43224042353008 25.541010274005302, -80.43358433397725 25.54132529820653, -80.43101259701254 25.55003483686873))
-10.0,6,POLYGON ((-80.46954956883974 25.419385655785174, -80.46585731759002 25.41852020017667, -80.46825590617766 25.40977050760434, -80.47211572572468 25.41067523803451, -80.46954956883974 25.419385655785174))
-10.0,6,POLYGON ((-80.44206204423895 25.524772903343422, -80.44039853118647 25.524326284299303, -80.4431362121361 25.515658564008035, -80.44496595646919 25.51614981034031, -80.44206204423895 25.524772903343422))
-10.0,6,POLYGON ((-80.42417656588967 25.585920135181322, -80.42369206283621 25.585747149805265, -80.42725508539395 25.577329332639152, -80.42790105137011 25.577559963993686, -80.42417656588967 25.585920135181322))
-10.0,6,POLYGON ((-80.4324267611907 25.56950068577814, -80.43162501877958 25.56919968759798, -80.4353484682203 25.560839305839032, -80.43631050387305 25.5612004790825, -80.4324267611907 25.56950068577814))
-10.0,6,POLYGON ((-80.43322259214918 25.56981432111025, -80.4324267611907 25.56950068577814, -80.43631050387305 25.5612004790825, -80.43726544774186 25.561576816065028, -80.43322259214918 25.56981432111025))
-10.0,6,POLYGON ((-80.48977219233953 25.454478081698777, -80.48675039570831 25.453287391089173, -80.49062664003414 25.444985579006413, -80.49380730117161 25.4462388533282, -80.48977219233953 25.454478081698777))
-10.0,6,POLYGON ((-80.49277069460244 25.455716394867544, -80.48977219233953 25.454478081698777, -80.49380730117161 25.4462388533282, -80.4969634486414 25.447542253962595, -80.49277069460244 25.455716394867544))
-10.0,6,POLYGON ((-80.437104664493 25.5715685817005, -80.43634198559599 25.571193268088965, -80.44100852760539 25.563231442975816, -80.4419236997196 25.563681790160228, -80.437104664493 25.5715685817005))
-10.0,6,POLYGON ((-80.47082463675977 25.516357502689672, -80.46899480323907 25.51545715762192, -80.47365702081196 25.507494219814344, -80.47563924825532 25.508469530658317, -80.47082463675977 25.516357502689672))
-10.0,6,POLYGON ((-80.53065961745193 25.43319440266174, -80.52722245166349 25.431360120483664, -80.53218090961269 25.423547538820753, -80.53576736579974 25.4254614516487, -80.53065961745193 25.43319440266174))
-10.0,6,POLYGON ((-80.4446153151076 25.565118714586415, -80.44372736796389 25.564625569542752, -80.44884629109883 25.556895836073583, -80.44988218802995 25.557471135838483, -80.4446153151076 25.565118714586415))
-10.0,6,POLYGON ((-80.51829060068302 25.458034491170473, -80.51533243327191 25.456392115519574, -80.52044215129943 25.448659734493148, -80.52354810282746 25.450384121151778, -80.51829060068302 25.458034491170473))
-10.0,6,POLYGON ((-80.46858964453644 25.53624020148219, -80.46714244630105 25.53537219135339, -80.47255294499432 25.527808257871143, -80.4741448070253 25.528763010457503, -80.46858964453644 25.53624020148219))
-10.0,6,POLYGON ((-80.47001994119985 25.53713097323724, -80.46858964453644 25.53624020148219, -80.4741448070253 25.528763010457503, -80.47571808195288 25.529742799996804, -80.47001994119985 25.53713097323724))
-10.0,6,POLYGON ((-80.56477815933648 25.421264651873372, -80.56110623210843 25.418892438092744, -80.5667931829339 25.41150055943899, -80.57060622323404 25.41396386540694, -80.56477815933648 25.421264651873372))
-10.0,6,POLYGON ((-80.56840407194032 25.423694593530293, -80.56477815933648 25.421264651873372, -80.57060622323404 25.41396386540694, -80.57437149072263 25.416487117852483, -80.56840407194032 25.423694593530293))
-10.0,6,POLYGON ((-80.48032162588213 25.532829374218203, -80.47880696138664 25.531776290979796, -80.48478511242234 25.52457261761633, -80.48643743313023 25.525721368668144, -80.48032162588213 25.532829374218203))
-10.0,6,POLYGON ((-80.49255251739471 25.518613098964355, -80.49076254724407 25.517368691245228, -80.49673926595626 25.51016451179782, -80.4986668787778 25.51150456504422, -80.49255251739471 25.518613098964355))
-10.0,6,POLYGON ((-80.55977075659942 25.44040468013372, -80.5564670900108 25.438108783051018, -80.56243593840445 25.430901815240293, -80.56587717302688 25.433293235690268, -80.55977075659942 25.44040468013372))
-10.0,6,POLYGON ((-80.5005684613745 25.51287490805636, -80.4986668787778 25.51150456504422, -80.50478051738155 25.50439576684489, -80.5068178831705 25.50586390706406, -80.5005684613745 25.51287490805636))
-10.0,6,POLYGON ((-80.5755134588723 25.428724696000966, -80.5719828677981 25.42618152627675, -80.57808784101509 25.419069551830383, -80.58175414433865 25.4217103844061, -80.5755134588723 25.428724696000966))
-10.0,6,POLYGON ((-80.55986683300755 25.452065156810136, -80.5567870371961 25.44976597382766, -80.56302990540055 25.442752490654595, -80.56624354520221 25.445151502400602, -80.55986683300755 25.452065156810136))
-10.0,6,POLYGON ((-80.56941069842233 25.447600987585155, -80.56624354520221 25.445151502400602, -80.57261952468026 25.438237560645092, -80.575918591052 25.440788965491233, -80.56941069842233 25.447600987585155))
-10.0,6,POLYGON ((-80.58242574691029 25.43397664467005, -80.57899477153852 25.431323331491964, -80.58536928587371 25.424408814889706, -80.58893216609096 25.427164025075584, -80.58242574691029 25.43397664467005))
-10.0,6,POLYGON ((-80.56589182139382 25.456807924054356, -80.56290206892753 25.454412710997776, -80.56941069842233 25.447600987585155, -80.575918591052 25.440788965491233, -80.57916824129676 25.443392172002685, -80.57253040140495 25.45010020306624, -80.56589182139382 25.456807924054356))
-10.0,6,POLYGON ((-80.4613512362134 25.565591195055845, -80.46046974521438 25.564833228976816, -80.4672481608757 25.558236689860102, -80.46825557363033 25.559102890530255, -80.4613512362134 25.565591195055845))
-10.0,6,POLYGON ((-80.4916647444184 25.542082476852364, -80.49032618607737 25.540848548100886, -80.49735136471217 25.534469077246257, -80.49881161270784 25.535815111907528, -80.4916647444184 25.542082476852364))
-10.0,6,POLYGON ((-80.58738444609494 25.463315178515163, -80.58451594150239 25.46057898027568, -80.59165313028639 25.454306989340523, -80.59464117203993 25.45715705186627, -80.58738444609494 25.463315178515163))
-10.0,6,POLYGON ((-80.4425630049531 25.58686455555048, -80.4420938305543 25.58640056790718, -80.44936542731352 25.580249787301767, -80.44995190095366 25.580829742972586, -80.4425630049531 25.58686455555048))
-10.0,6,POLYGON ((-80.50303407677177 25.539988915477192, -80.50165340167221 25.538575450676184, -80.50903636381037 25.53253760818592, -80.51053211554424 25.53406878704799, -80.50303407677177 25.539988915477192))
-10.0,6,POLYGON ((-80.48916349231402 25.55302402507286, -80.48803578401048 25.551828001598125, -80.49553529961422 25.545908653658557, -80.49677580097098 25.54722421656731, -80.48916349231402 25.55302402507286))
-10.0,6,POLYGON ((-80.50438737520236 25.541424006397943, -80.50303407677177 25.539988915477192, -80.51053211554424 25.53406878704799, -80.51199821506422 25.53562339456296, -80.50438737520236 25.541424006397943))
-10.0,6,POLYGON ((-80.49026803403895 25.554237705966298, -80.48916349231402 25.55302402507286, -80.49677580097098 25.54722421656731, -80.49799082401083 25.54855920301621, -80.49026803403895 25.554237705966298))
-10.0,6,POLYGON ((-80.55141972933001 25.523017385994216, -80.54970464114629 25.52084107422267, -80.55773970561215 25.515533588171657, -80.55955575708289 25.517837819808847, -80.55141972933001 25.523017385994216))
-10.0,6,POLYGON ((-80.47328606636518 25.579430333297655, -80.47266896187169 25.578481463293837, -80.48119046333781 25.573833955661925, -80.48971130583587 25.56918594819304, -80.4905048392913 25.57040583261144, -80.48189577602051 25.574918337942577, -80.47328606636518 25.579430333297655))
-10.0,6,POLYGON ((-80.47388482160913 25.580388820877868, -80.47328606636518 25.579430333297655, -80.48189577602051 25.574918337942577, -80.48258012128241 25.576013712545052, -80.47388482160913 25.580388820877868))
-10.0,6,POLYGON ((-80.44004319447781 25.59956610068066, -80.43981889790764 25.599140041215954, -80.44875735412188 25.595185618071685, -80.44905644897933 25.59575367931476, -80.44004319447781 25.59956610068066))
-10.0,6,POLYGON ((-80.54016713569712 25.559602663916472, -80.53915753599956 25.557598805540703, -80.54816449826923 25.553780252929087, -80.5492463400122 25.555927178369934, -80.54016713569712 25.559602663916472))
-10.0,6,POLYGON ((-80.63260073749274 25.526283368922954, -80.63093419138444 25.522822346024746, -80.64000784230421 25.51914120281896, -80.64174404880073 25.52274632894388, -80.63260073749274 25.526283368922954))
-10.0,6,POLYGON ((-80.47799356338615 25.58836737041983, -80.47754769948432 25.587342672578092, -80.48676672458063 25.583960719708287, -80.48727635943352 25.585131771280395, -80.47799356338615 25.58836737041983))
-10.0,6,POLYGON ((-80.43191988636079 25.605426388985077, -80.43180967036812 25.605127941213127, -80.44121381612231 25.602190993365614, -80.44137917130868 25.602638654540186, -80.43191988636079 25.605426388985077))
-10.0,6,POLYGON ((-80.4522972228711 25.605352872446847, -80.4521824103198 25.604732084019926, -80.4619773739788 25.60316345926593, -80.46212095122924 25.603939435333558, -80.4522972228711 25.605352872446847))
-10.0,6,POLYGON ((-80.47194444844403 25.602525338079122, -80.47177208187553 25.601594178161392, -80.48156653391304 25.600024240730274, -80.48176771441577 25.601110580705672, -80.47194444844403 25.602525338079122))
-10.0,6,POLYGON ((-80.48236249244954 25.605482788344744, -80.48224538766692 25.60438637437095, -80.49213696304948 25.603438891240682, -80.49227089934793 25.60469192687158, -80.48236249244954 25.605482788344744))
-10.0,6,POLYGON ((-80.7407657192969 25.595060688195165, -80.74040189145299 25.589878187111548, -80.7503213534324 25.589226689548813, -80.76024070781462 25.588574519047825, -80.76062748999978 25.594071059570638, -80.75069664553654 25.594566211102553, -80.7407657192969 25.595060688195165))
-10.0,6,POLYGON ((-80.43289138619592 25.61068395275751, -80.4328822450146 25.610369336206958, -80.442823289146 25.610052981216214, -80.44283703994175 25.610524905123942, -80.43289138619592 25.61068395275751))
-10.0,6,POLYGON ((-80.5025104044404 25.609556416653724, -80.50246844965515 25.608140661618673, -80.512409124654 25.60781957679284, -80.51245587115024 25.60939263482219, -80.5025104044404 25.609556416653724))
-10.0,6,POLYGON ((-80.49253105374349 25.61349572110832, -80.49256657776839 25.612237230806862, -80.5025125143545 25.61238883872651, -80.50247266691278 25.613804642983947, -80.49253105374349 25.61349572110832))
-10.0,6,POLYGON ((-80.49247130229 25.614753457547767, -80.49253105374349 25.61349572110832, -80.50247266691278 25.613804642983947, -80.50240556333623 25.61521960096657, -80.49247130229 25.614753457547767))
-10.0,6,POLYGON ((-80.44267892456564 25.613824399551532, -80.44272872875828 25.613354474567124, -80.45263856372164 25.614137950056243, -80.45257220928649 25.61476452112186, -80.44267892456564 25.613824399551532))
-10.0,6,POLYGON ((-80.68889226780354 25.645875090348994, -80.68951689259019 25.641505457258546, -80.69939508526059 25.642585265932635, -80.69874851794616 25.647111000297258, -80.68889226780354 25.645875090348994))
-10.0,6,POLYGON ((-80.52933097990798 25.635292544442233, -80.52978019127858 25.63344859942623, -80.53951384224624 25.63531510242682, -80.53902735026195 25.63731274133319, -80.52933097990798 25.635292544442233))
-10.0,6,POLYGON ((-80.4610461154611 25.62266012037548, -80.46126317264755 25.621898297877404, -80.47091685747544 25.62407604051851, -80.47065645725367 25.624990244388986, -80.4610461154611 25.62266012037548))
-10.0,6,POLYGON ((-80.45125074436939 25.620935970443668, -80.45143614646294 25.62032936423488, -80.4610461154611 25.62266012037548, -80.47065645725367 25.624990244388986, -80.47037848818547 25.625900189559758, -80.46081441870402 25.623418393078115, -80.45125074436939 25.620935970443668))
-10.0,6,POLYGON ((-80.45015016758045 25.623919957978142, -80.4503932079432 25.62333030757225, -80.45974270892037 25.626411382664113, -80.45943895766042 25.627148464713883, -80.45015016758045 25.623919957978142))
-10.0,6,POLYGON ((-80.50525506618256 25.644746655734835, -80.50589039462089 25.64328212857612, -80.51518217896782 25.646507087128057, -80.51448342268338 25.648118110555362, -80.50525506618256 25.644746655734835))
-10.0,6,POLYGON ((-80.44845703289084 25.627369032868554, -80.44876676462613 25.626805641131675, -80.45770992599905 25.630755674691333, -80.45732280056987 25.631459937553483, -80.44845703289084 25.627369032868554))
-10.0,6,POLYGON ((-80.44559880028893 25.631682596583698, -80.44599206019834 25.6311637625841, -80.45424180550424 25.636203527091496, -80.45375025400106 25.63685209671319, -80.44559880028893 25.631682596583698))
-10.0,6,POLYGON ((-80.4443599043475 25.63320067503109, -80.44478259811095 25.632701208027374, -80.45273004160914 25.638125416273336, -80.45220169130253 25.638749778093953, -80.4443599043475 25.63320067503109))
-10.0,6,POLYGON ((-80.4325812449479 25.631412832954528, -80.43297133734596 25.63109996581272, -80.43962993480277 25.637799330041602, -80.43910980527092 25.63821650930543, -80.4325812449479 25.631412832954528))
-10.0,6,POLYGON ((-80.46690662515668 25.675796732019823, -80.4681465030959 25.674934109405942, -80.47427751662366 25.682036582191937, -80.48040925538592 25.68913879220069, -80.47889377500962 25.69019323252681, -80.47289984082606 25.68299510802507, -80.46690662515668 25.675796732019823))
-10.0,6,POLYGON ((-80.47580294762986 25.692229395497005, -80.4773581830322 25.69122353844475, -80.48321319095257 25.698515142579133, -80.48151651969974 25.699612507326005, -80.47580294762986 25.692229395497005))
-10.0,6,POLYGON ((-80.46046826209907 25.679808613813314, -80.46178649698838 25.679047228110107, -80.46721063164792 25.686606989152885, -80.46574587118882 25.687453026073896, -80.46046826209907 25.679808613813314))
-10.0,6,POLYGON ((-80.43823359264331 25.660027153915767, -80.43917407363148 25.659620512674163, -80.44353847944721 25.66772344353439, -80.44244119422355 25.668197889984743, -80.43823359264331 25.660027153915767))
-10.0,6,POLYGON ((-80.43728541584494 25.660418855612736, -80.43823359264331 25.660027153915767, -80.44244119422355 25.668197889984743, -80.44133492811211 25.66865490605295, -80.43728541584494 25.660418855612736))
-10.0,6,POLYGON ((-80.43568078240777 25.67067383975254, -80.43682684112888 25.670305958953477, -80.4402325965761 25.678777883190783, -80.43892273413347 25.679198347715662, -80.43568078240777 25.67067383975254))
-10.0,6,POLYGON ((-80.43199420785119 25.69950511736886, -80.43369665289634 25.699191159013402, -80.43576799041713 25.708010060760653, -80.43389516878423 25.708355440026953, -80.43199420785119 25.69950511736886))
-10.0,6,POLYGON ((-80.46053807822581 25.83225656110949, -80.46479869791715 25.831470807583667, -80.46687460697194 25.840289163365497, -80.4624432496658 25.841106406717113, -80.46053807822581 25.83225656110949))
-10.0,6,POLYGON ((-80.43695580527846 25.81723533833732, -80.4409298880487 25.816824922244226, -80.44214640536529 25.825773617776303, -80.43799923073082 25.82620190974268, -80.43695580527846 25.81723533833732))
-10.0,6,POLYGON ((-80.42063901350043 25.70993732711514, -80.42254439217227 25.709801404953392, -80.42341284316977 25.718783261385724, -80.42133409360308 25.718931551065932, -80.42063901350043 25.70993732711514))
-10.0,6,POLYGON ((-80.41560396566913 25.656019773833023, -80.41647071885592 25.655971722275396, -80.41716517451206 25.66496602192283, -80.41612499305012 25.665023688048336, -80.41560396566913 25.656019773833023))
-10.0,6,POLYGON ((-80.41820988398287 25.70103922971036, -80.41994403753058 25.70094309109159, -80.42063901350043 25.70993732711514, -80.4187313021561 25.710043087417727, -80.41820988398287 25.70103922971036))
-10.0,6,POLYGON ((-80.40952271901018 25.791297346363447, -80.41300003477458 25.79132485172984, -80.41300003651607 25.80034100702459, -80.40934858061004 25.800312124241128, -80.40952271901018 25.791297346363447))
-10.0,6,POLYGON ((-80.4095258601175 25.701107921124215, -80.41126266485797 25.701149144362493, -80.41108878785197 25.710164002488156, -80.40917815932083 25.710118653566877, -80.4095258601175 25.701107921124215))
-10.0,6,POLYGON ((-80.4088327178004 25.68303148148262, -80.41022110517602 25.68308642648286, -80.40987350873198 25.692097178835876, -80.40831145599677 25.692035361138142, -80.4088327178004 25.68303148148262))
-10.0,6,POLYGON ((-80.40814026581576 25.673960308410916, -80.40935390144558 25.674027590525434, -80.4088327178004 25.68303148148262, -80.40744560210416 25.68295458195685, -80.40814026581576 25.673960308410916))
-10.0,6,POLYGON ((-80.38385359463472 25.8257736177763, -80.38800076926918 25.826201909742675, -80.38695718780176 25.835168467804802, -80.38263689578534 25.834722297308232, -80.38385359463472 25.8257736177763))
-10.0,6,POLYGON ((-80.39082343640092 25.753854561986973, -80.39358065364338 25.754183587607617, -80.39236540592516 25.763132401109484, -80.3894356481986 25.762782785642816, -80.39082343640092 25.753854561986973))
-10.0,6,POLYGON ((-80.40679419472582 25.63745777181538, -80.40730467621599 25.637551911540108, -80.40540567547109 25.646402472419965, -80.40472498549909 25.646276943698414, -80.40679419472582 25.63745777181538))
-10.0,6,POLYGON ((-80.39508839720787 25.681280607654955, -80.39644510949137 25.6815532413398, -80.39437438038449 25.690372219272923, -80.3928479726955 25.690065484208045, -80.39508839720787 25.681280607654955))
-10.0,6,POLYGON ((-80.40818639156724 25.628496949851165, -80.40852406386493 25.62857043163523, -80.40628560483304 25.6373555710811, -80.4057790615562 25.637245340488793, -80.40818639156724 25.628496949851165))
-10.0,6,POLYGON ((-80.39614623446403 25.67223840909005, -80.39732849396363 25.67249568777551, -80.39508839720787 25.681280607654955, -80.3937371505537 25.680986553712845, -80.39614623446403 25.67223840909005))
-10.0,6,POLYGON ((-80.3562698064419 25.802587379854913, -80.35997308606454 25.80345556004916, -80.35755872918018 25.81220299545308, -80.35368685589316 25.81129528711463, -80.3562698064419 25.802587379854913))
-10.0,6,POLYGON ((-80.39105270146037 25.68033455047075, -80.39239178181138 25.680671169239943, -80.38981407315829 25.68937981674598, -80.38830750717008 25.689001093615015, -80.39105270146037 25.68033455047075))
-10.0,6,POLYGON ((-80.38556191660787 25.69766757664308, -80.38723599060083 25.698088410152987, -80.38465753405954 25.706796949649043, -80.38281592969028 25.706333999738934, -80.38556191660787 25.69766757664308))
-10.0,6,POLYGON ((-80.35138539830352 25.772962667757294, -80.35451728469621 25.773912641511593, -80.35143484812602 25.782486265283005, -80.34813791711223 25.781486222421076, -80.35138539830352 25.772962667757294))
-10.0,6,POLYGON ((-80.39257843387402 25.66183394682433, -80.3935607091415 25.662149251238755, -80.39031921759225 25.67067383975254, -80.38917315887112 25.670305958953477, -80.39257843387402 25.66183394682433))
-10.0,6,POLYGON ((-80.38089683166838 25.686753424021205, -80.38236116743519 25.687249719701857, -80.37895445080775 25.69572146865243, -80.3773273126686 25.69516999075976, -80.38089683166838 25.686753424021205))
-10.0,6,POLYGON ((-80.3779979962498 25.68569172529156, -80.37944229334916 25.686234039716553, -80.37571106363337 25.694592857329678, -80.3741061968987 25.693990244526105, -80.3779979962498 25.68569172529156))
-10.0,6,POLYGON ((-80.37656438099961 25.685126646245852, -80.3779979962498 25.68569172529156, -80.3741061968987 25.693990244526105, -80.37251320216504 25.693362336287706, -80.37656438099961 25.685126646245852))
-10.0,6,POLYGON ((-80.38776640735671 25.660027153915767, -80.38871458415507 25.660418855612736, -80.3846650718879 25.668654906052954, -80.38355880577646 25.668197889984736, -80.38776640735671 25.660027153915767))
-10.0,6,POLYGON ((-80.39431527418323 25.642842577592752, -80.39493136877645 25.643133301980924, -80.39041270055252 25.651166252797893, -80.38964254494778 25.65080282349069, -80.39431527418323 25.642842577592752))
-10.0,6,POLYGON ((-80.4027522730797 25.626456666118713, -80.40305147284737 25.62661642176238, -80.39807623941313 25.634424357067406, -80.39762742081638 25.63418470835392, -80.4027522730797 25.626456666118713))
-10.0,6,POLYGON ((-80.40245619607357 25.62629220173574, -80.4027522730797 25.626456666118713, -80.39762742081638 25.63418470835392, -80.39718328756713 25.63393799624596, -80.40245619607357 25.62629220173574))
